content_id,addr1,addr2,collected_at,created_time,expguide,first_image,homepage,infocenter,map_level,map_x,map_y,parking,restdate,sigungu_code,title,usetime,zipcode,content_type_id,ldong_regn_code,ldong_signgu_code,category,overview,detail_info,avg_rating,review_count
2399147,강원특별자치도 강릉시 강동면 헌화로 1007-42,,2026-07-30 12:38:44.641711,2016-08-11 02:34:39,,https://tong.visitkorea.or.kr/cms/resource/98/2398798_image2_1.jpg,,,6,129.0366067883,37.6853229075,,,,호텔탑스빌,,25631,32,51,150,7,"호텔탑스빌의 가장 큰 특징은 객실에서 정동진 앞바다에 펼쳐진 동해의 수평선과 해안으로 밀려드는 파도와 환상적인 풍경, 그리고 그곳에서 떠오르는 일출을 직접 바라볼 수 있다는 점이다. 또한 밤에는 수평선으로 늘어서 오징어 잡이를 하는 불빛들의 장관을 볼 수 있다. 저렴한 가격에 아늑한 실내공간과 전망대, 휴게실, 취사장, 바베큐장등 다양한 부대시설을 갖추고 있어 편안함을 선사한다. 호텔에서 도보로 2~3분 안에 정동진 바다를 갈 수 있으며, 모래시계공원, 시계박물관, 레일바이크도 바로 앞에 위치해 있다. 뒤쪽으로는 소나무 숲이 있어 은은한 솔잎향이 가득한 아름다운 자연의 혜택을 누릴 수 있다.","[{""roompc"": ""Y"", ""roomtv"": ""Y"", ""roombath"": ""Y"", ""roomcode"": """", ""roomcook"": """", ""roomimg1"": """", ""roomimg2"": """", ""roomimg3"": """", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": """", ""contentid"": ""2399147"", ""roomcable"": """", ""roomcount"": ""0"", ""roomintro"": ""※ 위 정보는 2025년 1월에 작성된 정보로 해당 숙박시설 이용 요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망"", ""roomsize1"": ""7"", ""roomsize2"": ""22"", ""roomtable"": ""Y"", ""roomtitle"": ""바다 A"", ""roomimg1alt"": """", ""roomimg2alt"": """", ""roomimg3alt"": """", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": """", ""cpyrhtDivCd2"": """", ""cpyrhtDivCd3"": """", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": """", ""roommaxcount"": ""2"", ""contenttypeid"": ""32"", ""roombasecount"": ""2"", ""roomhairdryer"": ""Y"", ""roomtoiletries"": ""Y"", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": """", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""55000"", ""roomoffseasonminfee2"": ""115000"", ""roompeakseasonminfee1"": ""175000"", ""roompeakseasonminfee2"": ""225000""}, {""roompc"": ""Y"", ""roomtv"": ""Y"", ""roombath"": ""Y"", ""roomcode"": """", ""roomcook"": """", ""roomimg1"": """", ""roomimg2"": """", ""roomimg3"": """", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": """", ""contentid"": ""2399147"", ""roomcable"": """", ""roomcount"": ""0"", ""roomintro"": ""※ 위 정보는 2025년 1월에 작성된 정보로 해당 숙박시설 이용 요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망"", ""roomsize1"": ""7"", ""roomsize2"": ""22"", ""roomtable"": ""Y"", ""roomtitle"": ""바다 B"", ""roomimg1alt"": """", ""roomimg2alt"": """", ""roomimg3alt"": """", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": """", ""cpyrhtDivCd2"": """", ""cpyrhtDivCd3"": """", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": """", ""roommaxcount"": ""2"", ""contenttypeid"": ""32"", ""roombasecount"": ""2"", ""roomhairdryer"": ""Y"", ""roomtoiletries"": ""Y"", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": """", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""65000"", ""roomoffseasonminfee2"": ""135000"", ""roompeakseasonminfee1"": ""205000"", ""roompeakseasonminfee2"": ""255000""}, {""roompc"": ""Y"", ""roomtv"": ""Y"", ""roombath"": ""Y"", ""roomcode"": """", ""roomcook"": """", ""roomimg1"": """", ""roomimg2"": """", ""roomimg3"": """", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": """", ""contentid"": ""2399147"", ""roomcable"": """", ""roomcount"": ""0"", ""roomintro"": ""※ 위 정보는 2025년 1월에 작성된 정보로 해당 숙박시설 이용 요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망"", ""roomsize1"": ""7"", ""roomsize2"": ""22"", ""roomtable"": ""Y"", ""roomtitle"": ""바다한실"", ""roomimg1alt"": """", ""roomimg2alt"": """", ""roomimg3alt"": """", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": """", ""cpyrhtDivCd2"": """", ""cpyrhtDivCd3"": """", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": """", ""roommaxcount"": ""4"", ""contenttypeid"": ""32"", ""roombasecount"": ""2"", ""roomhairdryer"": ""Y"", ""roomtoiletries"": ""Y"", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": """", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""70000"", ""roomoffseasonminfee2"": ""145000"", ""roompeakseasonminfee1"": ""23500"", ""roompeakseasonminfee2"": ""295000""}, {""roompc"": ""Y"", ""roomtv"": ""Y"", ""roombath"": ""Y"", ""roomcode"": """", ""roomcook"": """", ""roomimg1"": """", ""roomimg2"": """", ""roomimg3"": """", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": """", ""contentid"": ""2399147"", ""roomcable"": """", ""roomcount"": ""0"", ""roomintro"": ""※ 위 정보는 2025년 1월에 작성된 정보로 해당 숙박시설 이용 요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망"", ""roomsize1"": ""7"", ""roomsize2"": ""22"", ""roomtable"": ""Y"", ""roomtitle"": ""바다 트윈A"", ""roomimg1alt"": """", ""roomimg2alt"": """", ""roomimg3alt"": """", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": """", ""cpyrhtDivCd2"": """", ""cpyrhtDivCd3"": """", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": """", ""roommaxcount"": ""4"", ""contenttypeid"": ""32"", ""roombasecount"": ""2"", ""roomhairdryer"": ""Y"", ""roomtoiletries"": ""Y"", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": """", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""65000"", ""roomoffseasonminfee2"": ""135000"", ""roompeakseasonminfee1"": ""225000"", ""roompeakseasonminfee2"": ""275000""}, {""roompc"": ""Y"", ""roomtv"": ""Y"", ""roombath"": ""Y"", ""roomcode"": """", ""roomcook"": """", ""roomimg1"": """", ""roomimg2"": """", ""roomimg3"": """", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": """", ""contentid"": ""2399147"", ""roomcable"": """", ""roomcount"": ""0"", ""roomintro"": ""※ 위 정보는 2025년 1월에 작성된 정보로 해당 숙박시설 이용 요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망"", ""roomsize1"": ""7"", ""roomsize2"": ""22"", ""roomtable"": ""Y"", ""roomtitle"": ""바다 트윈B"", ""roomimg1alt"": """", ""roomimg2alt"": """", ""roomimg3alt"": """", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": """", ""cpyrhtDivCd2"": """", ""cpyrhtDivCd3"": """", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": """", ""roommaxcount"": ""4"", ""contenttypeid"": ""32"", ""roombasecount"": ""2"", ""roomhairdryer"": ""Y"", ""roomtoiletries"": ""Y"", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": """", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""75000"", ""roomoffseasonminfee2"": ""155000"", ""roompeakseasonminfee1"": ""250000"", ""roompeakseasonminfee2"": ""305000""}, {""roompc"": ""Y"", ""roomtv"": ""Y"", ""roombath"": ""Y"", ""roomcode"": """", ""roomcook"": """", ""roomimg1"": """", ""roomimg2"": """", ""roomimg3"": """", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": """", ""contentid"": ""2399147"", ""roomcable"": """", ""roomcount"": ""0"", ""roomintro"": ""※ 위 정보는 2025년 1월에 작성된 정보로 해당 숙박시설 이용 요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망"", ""roomsize1"": ""7"", ""roomsize2"": ""24"", ""roomtable"": ""Y"", ""roomtitle"": ""바다 스페셜"", ""roomimg1alt"": """", ""roomimg2alt"": """", ""roomimg3alt"": """", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": """", ""cpyrhtDivCd2"": """", ""cpyrhtDivCd3"": """", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": """", ""roommaxcount"": ""2"", ""contenttypeid"": ""32"", ""roombasecount"": ""2"", ""roomhairdryer"": ""Y"", ""roomtoiletries"": ""Y"", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": """", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""80000"", ""roomoffseasonminfee2"": ""160000"", ""roompeakseasonminfee1"": ""235000"", ""roompeakseasonminfee2"": ""285000""}]",0.00,0
2406245,강원특별자치도 삼척시 정상안길 96-18 (정상동),,2026-07-30 12:38:44.641711,2016-08-30 18:40:53,,,,,6,129.1779759009,37.4461177734,,,4,힘력풍천장어,,25926,39,51,230,1,"강원도 삼척에 위치한 힘력풍천장어는 실속 있는 가격과 고품질의 장어, 그리고 싱싱한 식재료를 통해 맛과 건강을 책임지고 있다. 또한 고유의 소스를 통해 양념구이와 소금구이에 특유의 쫄깃함을 유지하고 있어 많은 사람들이 방문하고 있다. 넓은 실내에서 편안하게 식사를 할 수 있다. 인근에 삼척향교, 소망의 탑, 나릿골 감성마을, 육향산 등의 관광지가 있다.","[{""fldgubun"": ""1"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""2406245"", ""serialnum"": ""0"", ""contenttypeid"": ""39""}]",0.00,0
3533699,강원특별자치도 강릉시 가작로 128-1 (교동),,2026-07-30 12:38:44.641711,2025-09-09 16:34:15,,,,,6,128.8901556527,37.7695887080,,,1,송정가든,,25496,39,51,150,1,"""질 좋은 강한 화력의 참숯으로 더욱더 맛있는 맛과 향의 참숯구이를 느끼실 수 있습니다.
남.녀노소 아이.어른들 모두의 입맛을 저격한 양념돼지갈비와 암돼지A1+ 삼겹살이 대표 메뉴입니다.

편하게 주차 하실 수 있는 넓은 주차장 있습니다~

조용하게 이야기 나눌 수 있는 단체룸이 있습니다~~""","[{""fldgubun"": ""1"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""3533699"", ""serialnum"": ""0"", ""contenttypeid"": ""39""}]",0.00,0
142814,강원특별자치도 평창군 대관령면 올림픽로 715,,2026-07-30 12:38:44.641711,2003-12-19 09:00:00,,https://tong.visitkorea.or.kr/cms/resource/58/2763758_image2_1.jpg,,,6,128.7055568430,37.6509444675,,,,드래곤밸리 호텔,,25352,32,51,760,7,"드래곤밸리 호텔는 강원도 평창군에 위치한 수준 높은 품격과 서비스의 특급호텔이다. 용평리조트 전경이 한눈에 펼쳐지는 드래곤밸리 호텔은 양실, 한실 등의 다양한 객실을 갖추고 있다. 또한 품격 높은 특급호텔의 서비스를 기대해도 좋을 것이다. 해발 700m 높이의 청정 휴양지로 빼어난 경치는 물론 안락한 실내에서 최고의 휴식을 취하기에 안성맞춤이다.","[{""roompc"": """", ""roomtv"": ""Y"", ""roombath"": """", ""roomcode"": """", ""roomcook"": """", ""roomimg1"": """", ""roomimg2"": """", ""roomimg3"": """", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": """", ""contentid"": ""142814"", ""roomcable"": ""Y"", ""roomcount"": ""11"", ""roomintro"": ""※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망"", ""roomsize1"": ""18"", ""roomsize2"": ""60.96"", ""roomtable"": ""Y"", ""roomtitle"": ""주니어 스위트 패밀리 트윈"", ""roomimg1alt"": """", ""roomimg2alt"": """", ""roomimg3alt"": """", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": """", ""cpyrhtDivCd2"": """", ""cpyrhtDivCd3"": """", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": ""Y"", ""roommaxcount"": ""0"", ""contenttypeid"": ""32"", ""roombasecount"": ""3"", ""roomhairdryer"": ""Y"", ""roomtoiletries"": ""Y"", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": ""Y"", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""620000"", ""roomoffseasonminfee2"": ""620000"", ""roompeakseasonminfee1"": ""0"", ""roompeakseasonminfee2"": ""0""}]",0.00,0
143136,강원특별자치도 속초시 동해대로 3705 (대포동),,2026-07-30 12:38:44.641711,2007-09-17 09:00:00,,https://tong.visitkorea.or.kr/cms/resource/10/3550110_image2_1.jpg,,,6,128.6064324248,38.1669418094,,,,호텔 마레몬스,,24902,32,51,210,7,"동해 일출을 한눈에 볼 수 있는 호텔 마레몬스는 영동지역 최고의 리조트호텔이다. 설악권 관광과 교통의 중심에 있어 인근 유명 관광지와 해수욕장을 찾는 분들의 발길이 끊이지 않는 곳이다. 대규모 면적에 각종 고급 시설을 갖추고 있으며, 오션뷰의 객실과 대규모 행사가 가능한 대연회장은 특별한 시간을 선사한다. 이외에도 사우나, 피트니스크럽, 키즈존, 북카페 등 휴식문화를 제대로 누릴 수 있는 다채로운 부대시설 등을 제공한다.","[{""roompc"": """", ""roomtv"": ""Y"", ""roombath"": ""Y"", ""roomcode"": """", ""roomcook"": """", ""roomimg1"": ""http://tong.visitkorea.or.kr/cms/resource/22/3550122_1.jpg"", ""roomimg2"": """", ""roomimg3"": """", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": ""Y"", ""contentid"": ""143136"", ""roomcable"": ""Y"", ""roomcount"": ""12"", ""roomintro"": ""※ 위 정보는 2025년 10월에 작성된 정보로 해당 숙박시설 이용 요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망"", ""roomsize1"": ""0"", ""roomsize2"": ""31.57"", ""roomtable"": ""Y"", ""roomtitle"": ""스탠다드 더블"", ""roomimg1alt"": ""속초_호텔 마레몬스_스탠다드더블 (13)"", ""roomimg2alt"": """", ""roomimg3alt"": """", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": ""Type3"", ""cpyrhtDivCd2"": """", ""cpyrhtDivCd3"": """", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": ""Y"", ""roommaxcount"": ""2"", ""contenttypeid"": ""32"", ""roombasecount"": ""2"", ""roomhairdryer"": ""Y"", ""roomtoiletries"": """", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": ""Y"", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""80000"", ""roomoffseasonminfee2"": ""160000"", ""roompeakseasonminfee1"": ""160000"", ""roompeakseasonminfee2"": ""210000""}]",0.00,0
2414753,강원특별자치도 정선군 정선읍 애산로 37,,2026-07-30 12:38:44.641711,2016-09-09 23:42:09,양반 증서 체험 / 아라리 학당 체험,http://tong.visitkorea.or.kr/cms/resource/90/3565990_image2_1.jpg,"<a href=""https://www.jacf.or.kr/jacf/pageview.php?url=sub04f&keyvalue=sub04"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.jacf.or.kr/jacf</a>",정선아리랑 문화재단 033-560-3000,6,128.6720900814,37.3749217329,가능,연중무휴,11,아라리촌,09:00~17:00,26125,12,51,770,4,"조양강변에 위치한 아라리촌은 조선시대 정선과 강원도 일대의 주거문화를 재현한 마을이다. 전통 가옥과 저잣거리 등으로 이뤄져 있다. 특히 눈이 많고 바람이 심한 강원도 산간의 주거 형태가 다른 지역과 차별 짓는다. 대표적인 사례가 굴피집과 저릅집, 너와집 등이다. 굴피집은 주로 화전민들이 살았던 집으로 굴참나무의 두꺼운 껍질로 지붕을 이었다. 저릅집은 짚 대신 대마 껍질을 벗기고 난 줄기로 이엉을 만들어 지붕을 올린 집이다. 너와집은 너와(얇고 평평한 돌)를 기와처럼 깔아 바람을 견디도록 한 게 이채롭다. 환경에 적응하며 살아온 우리 조상의 지혜를 엿볼 수 있다. 박지원의 소설 <양반전>을 주제로 한 양반전 거리도 볼거리다. <양반전>은 정선을 배경으로 당시 양반 사회를 풍자한 소설로, 이야기 속 장면들을 동상으로 재현했다. 걷다 보면 마치 소설을 읽는 듯하다. 양반 증서도 무료로 발급하고 있으니 꼭 챙길 일이다. 또한 마을에는 각종 농기구를 보관한 농기구 공방, 서낭당, 방앗간 등이 곳곳에 자리해 집뿐 아니라 옛 조상들의 삶 또한 확인 수 있다. 이웃에는 아리랑 박물관이 위치한다. 정선아리랑은 물론 우리나라 지역별 아리랑의 역사를 전시한다.","[{""fldgubun"": ""3"", ""infoname"": ""이용가능시설"", ""infotext"": ""전통가옥 / 정선아리랑상설체험관 / 아리랑마당 / 카페 등\n"", ""contentid"": ""2414753"", ""serialnum"": ""0"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""입 장 료"", ""infotext"": ""무료\t\t\n"", ""contentid"": ""2414753"", ""serialnum"": ""1"", ""contenttypeid"": ""12""}]",0.00,0
2432993,강원특별자치도 홍천군 서면 한서로 2141-15,,2026-07-30 12:38:44.641711,2016-10-06 02:22:35,,https://tong.visitkorea.or.kr/cms/resource/56/2432856_image2_1.jpg,,,6,127.6723413067,37.6172062783,,,,홍천 ST리조텔,,25103,32,51,720,7,"홍천 ST리조텔은 강원도 홍천군 서면에 위치하고 있는 리조텔로, 전원도시 양평과 용문에 인접해 있다. 사계절 내내 강원도의 산과 강, 바다를 즐길 수 있는 편안한 쉼터다. 대명 비발디 스키장과 최고의 물놀이장 오션월드가 5분 거리이며 인근에는 홍천군의 절경인 팔봉산을 비롯해 홍천강을 따라 많은 유원지가 자리한다. 
객실은 2~3명이 머물기 좋은 디럭스, 일반실부터 가족이 머물기 좋은 한실 형태의 가족룸까지 다양한 형태의 객실을 비교적 저렴한 가격에 이용할 수 있다. 일부 객실에서는 취사가 가능해 직접 요리를 할 수 있다. 세미나실, 바비큐장, 족구장, 노래방 등의 다양한 부대시설을 완비해 놀거리도 풍부하다.","[{""roompc"": """", ""roomtv"": ""Y"", ""roombath"": """", ""roomcode"": """", ""roomcook"": ""Y"", ""roomimg1"": ""http://tong.visitkorea.or.kr/cms/resource/75/2432875_image2_1.JPG"", ""roomimg2"": ""http://tong.visitkorea.or.kr/cms/resource/76/2432876_image2_1.JPG"", ""roomimg3"": ""http://tong.visitkorea.or.kr/cms/resource/74/2432874_image2_1.JPG"", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": """", ""contentid"": ""2432993"", ""roomcable"": ""Y"", ""roomcount"": ""10"", ""roomintro"": ""※ 위 정보는 2022년 10월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망"", ""roomsize1"": ""8"", ""roomsize2"": ""26"", ""roomtable"": """", ""roomtitle"": ""일반실(침대)"", ""roomimg1alt"": ""홍천ST리조텔_일반실침대1"", ""roomimg2alt"": ""홍천ST리조텔_일반실침대3"", ""roomimg3alt"": ""홍천ST리조텔_일반실침대2"", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": ""Type3"", ""cpyrhtDivCd2"": ""Type3"", ""cpyrhtDivCd3"": ""Type3"", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": ""Y"", ""roommaxcount"": ""3"", ""contenttypeid"": ""32"", ""roombasecount"": ""2"", ""roomhairdryer"": ""Y"", ""roomtoiletries"": ""Y"", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": ""Y"", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""60000"", ""roomoffseasonminfee2"": ""60000"", ""roompeakseasonminfee1"": ""60000"", ""roompeakseasonminfee2"": ""80000""}]",0.00,0
3533789,강원특별자치도 강릉시 경강로2533번길 2 (견소동),,2026-07-30 12:38:44.641711,2025-09-09 17:07:36,,,https://www.instagram.com/blackpig0089,,6,128.9368512967,37.7744057289,,,1,흑돈연가,,25559,39,51,150,1,"흑돈연가는 강원도 강릉시 송정해변과 안목해변 인근에 위치한 흑돼지 전문 식당이다. 제주도에서 직접 공수해 오는 흑돼지를 사용하며, 대표 메뉴로는 제주흑돈오겹살과 제주흑돈목살이 있다. 신선한 고기를 직접 구워 먹을 수 있는 형태로 제공하며, 자연산섭국과 흑돈 고추장찌개 등 식사 메뉴도 함께 판매한다. 재료의 신선도와 고기 품질 관리에 신경 쓰고 있으며, 매장 앞에는 넉넉한 주차 공간이 마련되어 있어 차량 이용이 편리하다.","[{""fldgubun"": ""1"", ""infoname"": ""화장실"", ""infotext"": ""식당내부"", ""contentid"": ""3533789"", ""serialnum"": ""0"", ""contenttypeid"": ""39""}]",0.00,0
3533861,강원특별자치도 강릉시 하슬라로206번길 19-16 (교동),,2026-07-30 12:38:44.641711,2025-09-09 17:32:59,,,,,6,128.8783372928,37.7689246653,,,1,수미골,,25511,39,51,150,1,,"[{""fldgubun"": ""1"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""3533861"", ""serialnum"": ""0"", ""contenttypeid"": ""39""}]",0.00,0
125709,강원특별자치도 삼척시 근덕면 용화리,,2026-07-30 12:38:44.641711,2006-06-29 09:00:00,,http://tong.visitkorea.or.kr/cms/resource/38/3561038_image2_1.jpg,"<a href=""https://www.samcheok.go.kr/tour/01456/01466/02211.web"" target=""_blank"" title=""새창: 삼척문화관광 홈페이지로 이동"">https://www.samcheok.go.kr/tour.web</a>",근덕면사무소  033-572-3011,6,129.3052303106,37.8297538027,가능,연중무휴,4,용화해변,상시 개방,25938,12,51,230,5,"용화해변은 삼척시 근덕면에 위치한 작은 해수욕장이다. 삼척 시내에서 남쪽으로 24㎞ 정도의 거리에 위치하며, 옆으로는 용화천이 흐르고 뒤편으로는 송림이 우거져 있다. 반달형의 아름다운 해안선은 기암괴석과 함께 장관을 이룬다. 해변 자체는 수심이 1~1.5m, 백사장 길이는 1k㎞ 정도로 크지 않다. 파도도 높지 않아 아이들이 뛰어놀기에 좋고, 해변 가운데로 시냇물이 흐르고 있어 담수욕도 함께 즐길 수 있다. 
해수욕장 개장 기간에는 스노클링, 바나나 보트 등 해상 레저를 즐길 수 있다. 해변 주변으로 각종 편의 시설과 민박, 횟집들이 많이 모여있어 이용하기에 편리하다. 또한 즐길 거리도 다양하다. 해양레일바이크가 이곳에서 출발하며, 삼척해상케이블카도 탈 수 있다. 전망대도 있어 용화해변을 한눈에 내려다볼 수 있다.","[{""fldgubun"": ""3"", ""infoname"": ""입 장 료"", ""infotext"": ""무료"", ""contentid"": ""125709"", ""serialnum"": ""0"", ""contenttypeid"": ""12""}]",0.00,0
2774699,강원특별자치도 강릉시 강동면 헌화로 950-39,,2026-07-30 12:38:44.641711,2021-11-16 18:48:34,,,,033-652-5000,6,129.0439806318,37.6820268345,가능,연중무휴,1,정동진조각공원,상시 개방,25631,12,51,150,4,"정동진조각공원은 썬크루즈 리조트 내에 위치한 사설 공원이다. 동해는 물론 해수욕장과 기차역과 해안도로를 한눈에 조망할 수 있다. 최옥영과 원인종, 김희경 등 조각가 10인의 작품 20여 점이 전시되어 있다. 2000년 6월에 개장한 장승공원에는 안동 하회마을의 조각가 김종흥이 제작한 통일 대장군, 해돋이 대장군, 득남 여장군 등 230기의 장승이 있다. 축복의 손, 하늘계단 등 포토존이 잘 조성되어 있어서 정동진을 찾는 연인과 가족 단위의 관람객이 많다.","[{""fldgubun"": ""1"", ""infoname"": ""등산로"", ""infotext"": """", ""contentid"": ""2774699"", ""serialnum"": ""0"", ""contenttypeid"": ""12""}, {""fldgubun"": ""2"", ""infoname"": ""관광코스안내"", ""infotext"": """", ""contentid"": ""2774699"", ""serialnum"": ""1"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""입 장 료"", ""infotext"": ""- 대인 5,000원<br>\n- 소인 3,000원<br>\n※ 썬크루즈리조트 투숙객 무료"", ""contentid"": ""2774699"", ""serialnum"": ""2"", ""contenttypeid"": ""12""}, {""fldgubun"": ""4"", ""infoname"": ""한국어 안내서비스"", ""infotext"": """", ""contentid"": ""2774699"", ""serialnum"": ""3"", ""contenttypeid"": ""12""}]",0.00,0
2456701,강원특별자치도 속초시 원암학사평길 88,,2026-07-30 12:38:44.641711,2016-12-14 23:45:36,,http://tong.visitkorea.or.kr/cms/resource/41/3339841_image2_1.jpg,"<a href=""https://www.instagram.com/aliveheart_sokcho/"" target=""_blank"" title=""다이나믹 메이즈(속초점) 인스타그램으로 이동"">https://www.instagram.com/aliveheart_sokcho/</a>",033-633-2004,6,128.5173452990,38.2055364158,가능,연중무휴,5,다이나믹 메이즈 속초점,10:00~18:00 (입장마감 17:00),24800,12,51,210,4,"다이내믹 메이즈는 여럿이서 협동하여 장애물을 뛰어넘고, 순발력과 집중력을 필요로 하는 미션을 수행하면서 미로를 탈출하는 실내 놀이 공간이다. 커다란 미로 공간 속에서 벽을 타고 올라가고, 촘촘한 밴드를 탈출하는 등 다양한 장애물을 넘어 탈출해야 한다. 사계절 내내 즐길 수 있는 실내 테마파크로, 서울에서 흥행하여 강원도 속초에도 진출했다. 속초 다이내믹 메이즈 에피소드 2 테마는 바닷속 난파선으로, 숨겨진 해저 미로 속 대탐험이다. 바다 깊숙이 숨겨진 해저 도시를 찾아 떠난다는 주제로, 300여 평 공간에 총 16개의 미션을 녹였다.","[{""fldgubun"": ""1"", ""infoname"": ""등산로"", ""infotext"": """", ""contentid"": ""2456701"", ""serialnum"": ""0"", ""contenttypeid"": ""12""}, {""fldgubun"": ""2"", ""infoname"": ""관광코스안내"", ""infotext"": """", ""contentid"": ""2456701"", ""serialnum"": ""1"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""입 장 료"", ""infotext"": ""- 다이나믹 메이즈 1인 (대소공통) 12,000원<br />\n- 액션패키지 1인 (대소공통) 18,000원"", ""contentid"": ""2456701"", ""serialnum"": ""2"", ""contenttypeid"": ""12""}, {""fldgubun"": ""4"", ""infoname"": ""내국인 예약안내"", ""infotext"": ""현장 / 홈페이지 구매 가능"", ""contentid"": ""2456701"", ""serialnum"": ""3"", ""contenttypeid"": ""12""}]",0.00,0
3534551,강원특별자치도 강릉시 남문길1번길 1 (남문동),,2026-07-30 12:38:44.641711,2025-09-10 14:34:34,,,,,6,128.8941558633,37.7511048128,,,1,인성식당,,25538,39,51,150,1,#인성식당 #한식,"[{""fldgubun"": ""1"", ""infoname"": ""화장실"", ""infotext"": ""식당내부"", ""contentid"": ""3534551"", ""serialnum"": ""0"", ""contenttypeid"": ""39""}]",0.00,0
